customer_id,equity_value,bond_value,gic_value,insurance_cash_value,mortgage_balance,mortgage_rate
4378,278584.51,170338.22,243261.6,30914.49,355593.42,3.562
4379,558.57,832.17,806.42,289.98,0.0,0.0
4380,33787.19,7481.29,12396.9,0.0,0.0,0.0
4381,40847.15,8521.72,8707.46,1523.29,90468.56,3.907
4382,264998.11,59599.81,65612.7,0.0,0.0,0.0
4383,37464.98,25827.8,35777.88,5400.46,82518.9,3.712
4384,68823.7,45640.23,60455.61,0.0,0.0,0.0
4385,241973.83,44561.82,44746.23,0.0,0.0,0.0
4386,14840.4,3708.08,7042.36,1215.76,87224.2,3.307
4387,64104.61,85914.44,88425.44,0.0,112505.99,4.28
4388,29758.84,41571.82,45221.6,0.0,34845.43,3.272
4389,33943.22,9650.25,16286.09,1101.62,127484.51,3.915
4390,22715.15,6358.43,9798.38,842.28,0.0,0.0
4391,8656.14,1969.38,3457.7,0.0,0.0,0.0
4392,64298.45,14989.03,26288.21,0.0,0.0,0.0
4393,58884.84,14636.68,27097.92,0.0,0.0,0.0
4394,64906.19,16669.52,27443.08,3275.9,0.0,0.0
4395,194349.91,118025.68,187323.18,18799.27,0.0,0.0
4396,98435.08,20650.4,20988.39,4082.02,105818.88,3.574
4397,30657.22,7595.74,12006.66,0.0,0.0,0.0
4398,165013.32,40865.01,73366.38,0.0,443274.46,3.33
4399,67321.56,15005.3,25663.21,2228.87,139156.9,3.8
4400,39484.72,9674.59,15013.96,0.0,0.0,0.0
4401,60411.86,41895.49,55371.33,24941.6,246722.71,3.967
4402,344907.08,71896.59,75010.87,0.0,0.0,0.0
4403,13180.62,3044.44,5489.87,0.0,0.0,0.0
4404,97231.44,65260.51,87911.41,14713.39,0.0,0.0
4405,263690.89,126195.37,78439.15,0.0,259664.93,3.417
4406,39898.97,23890.33,36284.34,0.0,62549.17,4.217
4407,65651.53,15312.44,28960.12,0.0,0.0,0.0
4408,82011.21,52880.41,73192.96,0.0,0.0,0.0
4409,38244.29,53151.23,55926.88,7033.6,0.0,0.0
4410,34121.33,45532.18,58288.19,6599.12,0.0,0.0
4411,46352.16,10601.6,18496.18,0.0,115179.06,3.57
4412,747.84,1183.38,1218.99,208.05,0.0,0.0
4413,59368.14,13950.04,25610.93,0.0,0.0,0.0
4414,90390.07,50357.39,48333.71,10332.98,209697.58,3.329
4415,408490.88,169815.41,96575.39,15444.01,373789.13,3.615
4416,101853.72,65043.74,92196.01,0.0,164250.09,3.4
4417,171683.79,33135.63,34323.2,0.0,0.0,0.0
4418,31315.12,7590.45,11697.9,1619.47,0.0,0.0
4419,21866.34,13068.86,18674.15,5475.68,50108.01,3.696
4420,7205.53,2011.62,3023.37,0.0,0.0,0.0
4421,128797.94,31925.93,61629.84,5013.08,0.0,0.0
4422,20513.45,4978.88,9776.74,2253.87,110076.47,3.411
4423,83836.08,25001.08,39153.44,0.0,0.0,0.0
4424,20215.48,4157.29,4013.14,0.0,0.0,0.0
4425,7358.11,1800.11,2641.64,0.0,0.0,0.0
4426,8772.07,1956.58,3218.29,0.0,0.0,0.0
4427,151589.18,34433.55,59693.7,6441.65,0.0,0.0
4428,81225.98,104014.15,128608.92,13913.6,55520.57,3.534
4429,151065.11,208825.77,221361.36,21306.34,0.0,0.0
4430,243331.0,112710.5,71625.32,23002.15,0.0,0.0
4431,41348.98,25656.49,33755.3,0.0,0.0,0.0
4432,47500.75,58906.31,78018.73,0.0,0.0,0.0
4433,32245.79,8938.32,15833.41,0.0,102476.29,3.181
4434,66403.46,92545.53,115324.56,10879.55,0.0,0.0
4435,1857.02,3033.79,2915.97,1197.41,0.0,0.0
4436,88056.92,25353.57,41905.47,3361.92,111967.0,3.676
4437,10783.39,2928.23,4098.79,0.0,0.0,0.0
4438,33127.27,21616.05,25624.9,0.0,124433.66,3.266
4439,106402.09,24816.17,22286.05,9725.09,297936.67,3.703
4440,188419.99,89309.93,51027.0,9662.45,259897.06,3.698
4441,172351.34,49292.52,72574.59,9580.46,0.0,0.0
4442,53797.38,12877.89,12069.15,0.0,0.0,0.0
4443,46428.97,12764.2,18958.91,0.0,0.0,0.0
4444,3188.2,4940.56,5626.12,663.42,0.0,0.0
4445,900.11,1147.53,1315.91,0.0,0.0,0.0
4446,104342.69,64532.32,92450.57,16198.23,0.0,0.0
4447,42045.32,10117.0,17198.04,0.0,0.0,0.0
4448,138330.62,86931.75,127130.49,10535.55,183924.22,3.399
4449,114134.33,29029.27,52899.16,1815.89,241646.56,3.661
4450,466.04,636.59,726.22,191.98,0.0,0.0
4451,2829.7,3673.21,4632.96,1027.28,0.0,0.0
4452,14386.74,2858.59,2902.62,0.0,0.0,0.0
4453,1507.43,1644.7,1231.32,1265.4,0.0,0.0
4454,70686.72,44809.17,67884.24,15389.53,270199.17,3.658
4455,130720.19,63337.12,73933.3,0.0,0.0,0.0
4456,66814.76,17350.82,29776.38,0.0,0.0,0.0
4457,3478.67,3304.31,3058.22,533.31,0.0,0.0
4458,5038.27,7099.27,7230.22,996.59,0.0,0.0
4459,81643.64,16358.31,18369.36,3749.49,0.0,0.0
4460,40205.06,10216.7,16738.85,0.0,0.0,0.0
4461,3747.74,5455.99,5745.78,803.97,0.0,0.0
4462,107661.79,63090.3,87928.98,19133.27,198958.99,3.498
4463,122618.83,32381.35,51817.64,3779.78,0.0,0.0
4464,2782.11,2928.57,2384.34,510.26,0.0,0.0
4465,3215.8,3438.02,2648.31,338.39,0.0,0.0
4466,139948.78,31116.11,32222.31,4993.51,121108.65,4.085
4467,42523.65,10112.3,15864.2,0.0,0.0,0.0
4468,19374.36,4561.09,8411.88,1339.9,0.0,0.0
4469,16464.01,4223.0,6860.41,0.0,0.0,0.0
4470,145609.38,33455.91,54933.03,0.0,0.0,0.0
4471,2027.33,2782.59,3564.05,842.33,0.0,0.0
4472,142619.26,39600.56,56407.35,5124.95,137197.65,3.615
4473,263062.13,69403.36,117725.94,8107.32,277604.49,3.441
4474,62761.43,13731.95,22952.02,0.0,0.0,0.0
4475,43843.96,11799.47,18425.58,0.0,0.0,0.0
4476,70521.9,20190.74,30437.61,3310.21,0.0,0.0
4477,81212.83,22413.0,32625.4,6565.53,0.0,0.0
4478,3764.85,841.32,1376.19,0.0,0.0,0.0
4479,41212.63,9498.83,15405.03,0.0,0.0,0.0
4480,27382.33,39020.64,44406.35,8514.21,42262.6,3.927
4481,91609.89,51722.33,69708.02,0.0,0.0,0.0
4482,27154.7,5974.3,11257.9,2477.36,103326.31,4.239
4483,117398.94,44796.19,27885.63,4226.22,83993.19,3.435
4484,125671.49,64643.45,62754.16,15591.15,134413.35,3.695
4485,88374.58,32936.63,7071.69,10313.55,148489.8,3.596
4486,675.53,893.17,1132.78,360.77,0.0,0.0
4487,136901.91,29957.91,53258.55,9100.0,0.0,0.0
4488,78809.06,121734.71,133335.56,11754.91,0.0,0.0
4489,60120.88,34013.84,33669.95,5822.88,85890.71,3.72
4490,136101.06,95946.81,121349.43,11007.04,0.0,0.0
4491,135651.12,191777.65,235953.28,35489.07,0.0,0.0
4492,93863.31,50437.59,71228.48,16401.61,155524.23,4.067
4493,150469.46,31931.67,32541.07,0.0,835254.06,3.542
4494,4400.54,1309.5,2177.86,0.0,0.0,0.0
4495,134711.32,31929.74,64187.98,0.0,323716.89,3.87
4496,78275.4,16811.91,14732.23,0.0,0.0,0.0
4497,69189.2,31976.16,18112.68,5650.37,0.0,0.0
4498,14128.94,3913.02,6306.17,0.0,0.0,0.0
4499,183440.77,96514.55,95681.7,0.0,0.0,0.0
4500,47953.45,13378.35,21034.48,1840.68,0.0,0.0
4501,1485.67,2353.93,2718.71,493.06,0.0,0.0
4502,31885.61,8077.54,13957.06,0.0,0.0,0.0
4503,3160.45,4701.11,4901.44,0.0,0.0,0.0
4504,1638.8,2371.17,2662.46,423.83,0.0,0.0
4505,130218.91,34325.18,54280.02,4977.53,0.0,0.0
4506,66554.72,27989.49,15679.83,0.0,0.0,0.0
4507,159.7,232.58,271.8,0.0,0.0,0.0
4508,607309.31,233896.27,42575.25,21992.58,0.0,0.0
4509,47404.81,12284.59,19210.13,1991.97,0.0,0.0
4510,123849.21,29566.4,44245.21,12643.06,612221.13,3.577
4511,1651.51,1625.06,1505.37,0.0,0.0,0.0
4512,130584.36,203806.02,237276.82,0.0,0.0,0.0
4513,155539.16,41856.42,71029.92,5885.75,0.0,0.0
4514,2434.43,2967.2,3800.98,1016.24,3134.26,3.924
4515,69976.52,41702.45,57847.59,9972.53,172800.23,4.111
4516,29046.29,6904.35,11961.01,1853.73,0.0,0.0
4517,3604.79,4327.17,4802.73,474.45,0.0,0.0
4518,199964.69,222413.34,167697.74,0.0,89378.7,3.994
4519,49565.04,31274.62,51092.23,7299.49,83687.87,3.94
4520,73564.92,51725.18,71090.91,12744.15,0.0,0.0
4521,66040.25,14391.19,14657.61,5729.75,127333.8,3.807
4522,353059.49,64655.62,62913.58,0.0,863991.91,3.232
4523,68233.05,37663.17,60214.43,0.0,256614.23,3.302
4524,472.14,728.12,742.23,222.81,0.0,0.0
4525,71838.92,16951.46,27177.64,0.0,0.0,0.0
4526,2096.33,2934.9,3946.24,0.0,0.0,0.0
4527,25051.81,5932.29,9572.9,0.0,110726.2,3.847
4528,12519.56,3544.26,5245.19,1343.26,0.0,0.0
4529,97420.72,21825.87,38048.93,0.0,0.0,0.0
4530,98280.16,23067.54,42381.54,7504.1,274182.82,3.246
4531,79700.72,16443.2,17350.47,2546.97,0.0,0.0
4532,147.89,215.62,258.29,40.4,0.0,0.0
4533,97351.18,22174.67,38424.44,4226.36,307134.2,3.32
4534,9585.23,2418.04,4016.77,0.0,0.0,0.0
4535,49627.91,34803.81,51527.32,0.0,182494.2,3.098
4536,59467.51,31406.16,43833.76,0.0,0.0,0.0
4537,157987.85,38001.78,66516.55,6378.55,329310.42,3.6
4538,182499.59,46650.4,79906.79,6441.83,0.0,0.0
4539,78296.87,18351.52,28820.54,0.0,0.0,0.0
4540,31488.38,7965.18,11710.5,0.0,95763.06,4.137
4541,58728.28,14273.0,24948.1,0.0,0.0,0.0
4542,195350.11,62029.54,14113.56,0.0,0.0,0.0
4543,154672.74,33443.08,61672.81,0.0,0.0,0.0
4544,208163.12,108840.26,110311.97,0.0,0.0,0.0
4545,731821.82,167057.23,157879.66,20991.88,0.0,0.0
4546,2760.85,3436.3,4001.55,537.07,0.0,0.0
4547,3541.34,4740.91,5314.18,0.0,0.0,0.0
4548,81487.43,18889.68,17915.86,0.0,0.0,0.0
4549,9624.77,2292.68,3525.28,0.0,0.0,0.0
4550,47623.16,25892.7,36774.07,0.0,0.0,0.0
4551,2077.22,2861.95,3418.63,1625.16,0.0,0.0
4552,54157.83,13593.63,24134.58,2454.79,0.0,0.0
4553,31815.12,8713.0,14795.98,0.0,116571.03,3.789
4554,203009.53,41125.65,38591.02,0.0,0.0,0.0
4555,338.07,467.17,491.33,0.0,0.0,0.0
4556,5080.44,1082.13,2060.2,0.0,19901.3,3.821
4557,115060.14,65685.65,91412.52,12902.66,0.0,0.0
4558,125229.35,29765.34,47607.31,0.0,309585.74,3.838
4559,412896.69,145740.55,96657.72,24679.29,0.0,0.0
4560,102584.8,28751.25,49111.95,0.0,247143.97,3.756
4561,45175.19,58705.71,70919.57,13042.09,0.0,0.0
4562,2668.37,3477.52,4527.01,595.75,0.0,0.0
4563,176961.98,50888.06,74456.99,5325.97,0.0,0.0
4564,78922.14,45539.38,76328.85,7055.08,101708.34,3.737
4565,1954.44,2794.39,3085.48,878.44,3163.8,4.492
4566,71500.75,49887.46,70076.22,7657.99,72669.84,3.489
4567,67830.16,17442.19,33012.43,0.0,0.0,0.0
4568,195623.48,84771.02,46262.48,0.0,0.0,0.0
4569,115735.52,157325.3,167996.27,24012.17,75867.2,4.016
4570,63663.81,13793.83,25749.9,0.0,317838.09,3.554
4571,68970.98,28294.2,16147.06,0.0,0.0,0.0
4572,2197.56,3090.51,3419.07,948.96,0.0,0.0
4573,61397.81,40579.61,61177.21,6861.94,84307.81,4.17
4574,86770.67,51262.09,73665.73,0.0,0.0,0.0
4575,105589.77,26552.57,49265.29,8497.06,0.0,0.0
4576,192775.35,42270.43,40260.19,5908.63,657403.18,3.6
4577,62134.76,15664.25,27822.76,5450.21,259474.29,3.505
4578,36985.35,8413.71,13829.35,0.0,0.0,0.0
4579,33522.34,8733.23,13882.62,879.35,0.0,0.0
4580,44192.21,9918.44,9653.87,1656.7,111789.75,3.745
4581,12444.86,3654.46,5411.84,0.0,0.0,0.0
4582,294381.9,191661.54,282274.13,24676.32,0.0,0.0
4583,121386.14,23645.84,27524.55,2790.47,0.0,0.0
4584,11677.11,3309.55,4928.6,0.0,0.0,0.0
4585,137650.69,56348.42,29983.19,6098.19,0.0,0.0
4586,152074.49,102504.87,133313.64,0.0,257863.97,2.977
4587,71309.65,14625.9,14475.2,2116.69,103941.9,3.875
4588,30212.33,42500.78,43948.52,7349.66,25177.67,4.036
4589,265127.34,51826.09,53723.76,0.0,0.0,0.0
4590,83277.01,54739.92,83205.13,10090.82,102709.61,3.663
4591,182723.73,90882.64,90027.16,0.0,240449.29,3.19
4592,97379.72,59407.39,78103.64,16987.16,0.0,0.0
4593,80856.58,21791.95,35251.76,2728.85,86090.73,3.773
4594,57617.92,13246.97,22920.78,0.0,0.0,0.0
4595,121099.3,57156.1,64384.17,14030.22,212167.6,3.548
4596,6237.25,1591.96,2207.39,0.0,0.0,0.0
4597,3906.97,5620.33,6397.24,1023.3,0.0,0.0
4598,64455.64,19022.6,29137.43,4298.95,237110.75,4.172
4599,7829.68,1988.3,3305.01,0.0,0.0,0.0
4600,61965.19,16736.87,24870.96,0.0,0.0,0.0
4601,45435.74,54787.43,65148.54,7109.27,23662.29,3.101
4602,9781.14,2323.47,4103.92,0.0,0.0,0.0
4603,125226.27,192671.98,205639.03,18705.84,0.0,0.0
4604,1049.65,1409.34,1622.25,531.76,0.0,0.0
4605,230220.53,111142.54,123640.69,0.0,221679.84,3.56
4606,34433.21,49232.04,59593.36,5332.01,0.0,0.0
4607,245921.33,70281.51,105073.76,8623.86,0.0,0.0
4608,103485.54,56552.89,87950.11,0.0,112920.62,3.615
4609,923.29,1321.17,1505.61,163.34,0.0,0.0
4610,45903.51,30460.41,39369.41,10642.36,0.0,0.0
4611,10196.44,2581.41,4538.09,0.0,0.0,0.0
4612,484.69,670.44,666.02,0.0,0.0,0.0
4613,8563.6,2202.9,3457.81,0.0,0.0,0.0
4614,3513.83,5077.5,5810.39,1012.61,0.0,0.0
4615,217.13,340.58,356.62,73.14,0.0,0.0
4616,53970.8,29376.26,44161.55,6083.84,118662.4,3.01
4617,143666.25,72061.58,70700.11,15569.52,140849.57,3.694
4618,128033.33,171751.28,205045.22,0.0,76215.72,2.816
4619,90544.69,60587.08,83231.25,8490.95,63641.23,3.815
4620,7418.58,1598.71,1709.86,0.0,0.0,0.0
4621,22537.03,15489.57,22624.68,0.0,0.0,0.0
4622,39456.81,25111.09,39220.58,8945.62,83937.92,3.845
4623,361528.06,195493.42,167469.78,0.0,315039.51,3.619
4624,77052.77,48420.57,70393.01,0.0,0.0,0.0
4625,62128.17,13777.28,24155.93,0.0,0.0,0.0
4626,279381.29,52099.13,59531.57,9659.4,0.0,0.0
4627,59530.78,13639.0,22159.15,2625.12,0.0,0.0
4628,114668.43,41472.94,7761.25,4258.23,96680.78,4.153
4629,443653.8,156315.11,33790.59,16903.73,263280.13,4.299
4630,6955.96,1836.8,2575.93,0.0,0.0,0.0
4631,63301.32,38707.52,56813.67,6130.4,89960.72,3.837
4632,78800.22,19023.06,34416.7,1815.42,0.0,0.0
4633,177624.96,43694.9,77128.88,6588.43,200082.3,4.046
4634,230631.91,59719.97,102003.02,0.0,0.0,0.0
4635,430175.65,229592.74,214408.65,30370.63,0.0,0.0
4636,226326.64,53539.04,50187.62,0.0,0.0,0.0
4637,132388.21,64754.7,61998.92,23697.09,0.0,0.0
4638,200537.17,38597.62,41743.66,0.0,407472.43,3.579
4639,51902.14,12353.32,19782.9,0.0,0.0,0.0
4640,156637.4,37110.74,65365.94,0.0,0.0,0.0
4641,27998.14,7300.86,11161.63,0.0,231759.59,3.643
4642,3361.53,4169.1,5339.25,0.0,0.0,0.0
4643,28748.87,5860.69,6666.97,1334.98,93904.27,3.804
4644,145940.61,86104.83,132909.2,19351.62,0.0,0.0
4645,53637.95,31946.94,31108.23,0.0,129998.13,3.75
4646,88842.43,23351.65,36081.34,0.0,0.0,0.0
4647,32624.98,8596.22,14800.42,0.0,0.0,0.0
4648,24623.16,34822.97,42580.71,4698.18,22244.72,3.844
4649,59958.74,39977.52,53566.82,0.0,0.0,0.0
4650,26503.71,17430.99,26717.47,0.0,0.0,0.0
4651,661.57,1078.92,1207.93,303.72,0.0,0.0
4652,34431.26,9059.71,17084.08,0.0,0.0,0.0
4653,1763.0,2119.39,2726.48,379.19,0.0,0.0
4654,94798.15,35829.31,6073.86,4774.07,139309.39,4.023
4655,34140.71,9484.37,15085.85,2663.21,82733.89,3.959
4656,21801.58,5182.45,9549.72,375.87,0.0,0.0
4657,162369.66,34046.52,28968.41,0.0,0.0,0.0
4658,131448.08,40865.02,9698.17,5130.03,0.0,0.0
4659,60013.41,37777.46,49015.27,0.0,193029.73,3.185
4660,32397.2,7870.5,12054.8,0.0,0.0,0.0
4661,60253.48,15215.25,25979.19,0.0,124020.6,3.664
4662,9914.02,2683.08,4142.35,0.0,0.0,0.0
4663,9495.99,2141.16,3957.52,0.0,0.0,0.0
4664,41228.77,11596.8,17247.98,0.0,107029.06,3.759
4665,231220.56,60350.22,98647.18,6546.37,0.0,0.0
4666,5192.47,1566.14,2293.45,0.0,0.0,0.0
4667,52861.62,32211.74,40644.73,6224.12,0.0,0.0
4668,3003.14,4178.35,4464.84,617.55,1636.57,3.45
4669,37178.52,9388.75,14354.47,0.0,190688.48,3.892
4670,68872.8,31423.31,17256.41,9018.54,0.0,0.0
4671,58462.25,14161.75,26828.03,0.0,0.0,0.0
4672,5486.42,1275.71,2230.28,0.0,37314.77,4.252
4673,83632.28,37070.64,22340.67,0.0,0.0,0.0
4674,37391.36,8917.62,14813.72,0.0,64321.74,4.032
4675,10046.47,2241.69,4144.74,0.0,0.0,0.0
4676,6065.98,1532.67,2409.8,0.0,0.0,0.0
4677,147598.4,64166.95,41270.14,5810.55,141870.39,2.984
4678,25071.67,6870.33,11771.63,0.0,0.0,0.0
4679,61409.97,29782.86,33275.76,10487.44,0.0,0.0
4680,1829.35,2587.32,2699.68,472.22,0.0,0.0
4681,55506.68,35538.12,50041.2,0.0,0.0,0.0
4682,68607.85,41996.01,62248.42,5250.14,75632.26,3.578
4683,49775.05,13660.58,20157.68,0.0,0.0,0.0
4684,66868.25,41630.91,64951.74,9089.05,0.0,0.0
4685,24571.33,6259.7,11262.9,0.0,0.0,0.0
4686,19710.94,5255.99,9504.97,0.0,135366.06,4.236
4687,64010.35,37128.41,47991.26,15542.62,0.0,0.0
4688,126951.62,82874.67,114145.59,0.0,0.0,0.0
4689,13461.72,3170.88,5772.24,0.0,84703.5,3.561
4690,4826.24,7883.81,8765.89,0.0,0.0,0.0
4691,52570.93,32515.04,46226.84,6547.03,71383.6,3.233
4692,2852.11,3928.18,4102.58,667.8,1740.89,3.284
4693,61950.55,17626.8,27119.33,5677.82,360846.78,3.351
4694,44653.12,10931.93,15970.52,0.0,0.0,0.0
4695,52927.14,34153.96,46978.4,4395.45,90595.11,3.236
4696,41041.47,11160.32,18347.33,3603.01,0.0,0.0
4697,43073.62,11302.05,19031.27,0.0,0.0,0.0
4698,119139.88,51152.85,29264.84,6518.03,116222.73,3.283
4699,190.2,282.81,314.75,56.16,0.0,0.0
4700,44162.18,10933.1,16939.26,0.0,124532.93,3.406
4701,55026.32,37616.08,47911.03,12356.58,136530.42,4.228
4702,131761.95,32596.5,49750.09,1481.77,260228.9,3.551
4703,67952.89,40910.78,56042.84,9377.95,84479.91,3.726
4704,6160.92,1337.1,2486.79,0.0,0.0,0.0
4705,65.97,97.56,112.31,20.69,0.0,0.0
4706,13429.67,2808.87,2968.31,0.0,0.0,0.0
4707,17573.98,4442.86,7907.02,0.0,0.0,0.0
4708,106376.18,45981.68,27327.44,3798.8,0.0,0.0
4709,25671.96,6065.95,9615.46,0.0,0.0,0.0
4710,58738.75,32485.88,53859.97,0.0,0.0,0.0
4711,7286.89,1796.36,3151.01,0.0,21925.59,3.177
4712,104577.28,27894.62,43809.27,0.0,371191.55,3.533
4713,184548.05,41170.27,40234.75,0.0,428549.91,3.691
4714,242458.89,105276.18,67979.45,0.0,0.0,0.0
4715,167250.23,84263.15,75925.64,12166.93,0.0,0.0
4716,156820.31,42211.72,68974.98,5158.68,199120.83,3.691
4717,38177.53,10965.22,18837.58,3013.17,0.0,0.0
4718,216886.13,52297.04,91639.15,0.0,681527.63,3.876
4719,43225.83,10921.11,19256.32,2037.32,0.0,0.0
4720,78591.85,16040.25,15597.44,3050.36,194079.6,3.54
4721,22344.76,5507.34,8900.37,0.0,73574.19,3.336
4722,18157.29,4504.26,6235.75,0.0,0.0,0.0
4723,153834.44,62108.54,37370.0,0.0,0.0,0.0
4724,116269.93,52391.06,26252.99,7153.22,0.0,0.0
4725,203798.6,308005.01,323321.37,0.0,160644.54,3.889
4726,10001.26,2790.64,4175.76,0.0,0.0,0.0
4727,6109.09,1545.18,2697.43,0.0,0.0,0.0
4728,177759.26,108581.76,156842.43,17767.89,187804.33,3.798
4729,8264.56,1909.35,3149.82,0.0,0.0,0.0
4730,1645.69,1655.09,1578.98,415.48,0.0,0.0
4731,2155.97,3039.38,3688.68,469.71,0.0,0.0
4732,3666.51,5174.32,6478.08,1562.72,0.0,0.0
4733,577.93,791.64,1028.53,850.29,0.0,0.0
4734,62382.39,38392.95,49536.74,17767.11,154359.75,2.749
4735,33326.66,7083.48,13647.46,0.0,0.0,0.0
4736,64069.07,40817.25,57881.06,16472.64,270566.48,3.747
4737,50992.15,27610.56,45397.19,0.0,0.0,0.0
4738,203605.1,116835.01,158787.55,0.0,0.0,0.0
4739,12833.32,2694.4,5050.74,0.0,0.0,0.0
4740,119176.91,52327.05,27574.55,5691.11,95463.83,3.993
4741,43917.61,18847.89,9789.25,4459.79,0.0,0.0
4742,99523.54,63369.88,78819.76,15043.36,133004.26,3.718
4743,44191.25,25744.23,33225.99,0.0,64340.42,3.519
4744,448.85,618.18,763.08,0.0,0.0,0.0
4745,31741.59,8497.51,13040.38,0.0,140065.56,3.292
4746,303198.51,85268.46,138584.6,0.0,0.0,0.0
4747,78250.85,18410.97,36346.67,1368.79,0.0,0.0
4748,55560.76,12094.41,12170.61,0.0,206021.85,3.529
4749,153099.05,102224.73,133373.46,21744.55,227278.28,3.318
4750,16335.01,3547.34,7106.47,0.0,0.0,0.0
4751,82407.21,19925.24,29558.8,0.0,0.0,0.0
4752,57115.2,33068.78,46425.79,0.0,0.0,0.0
4753,44787.57,10592.84,19876.15,3422.02,0.0,0.0
4754,68817.7,32846.83,17911.39,0.0,0.0,0.0
4755,76806.4,20491.02,31077.94,0.0,0.0,0.0
4756,78315.21,47913.15,64341.22,0.0,0.0,0.0
4757,1769.47,2770.36,3237.49,448.6,0.0,0.0
4758,5004.59,8052.71,7878.06,785.41,0.0,0.0
4759,43565.53,29443.11,37400.51,0.0,0.0,0.0
4760,76983.74,46859.06,69713.2,0.0,94246.53,3.365
4761,432055.73,77867.03,82047.24,11539.73,0.0,0.0
4762,74030.2,17977.23,31236.72,4283.93,0.0,0.0
4763,71308.44,27109.75,18360.53,5278.44,0.0,0.0
4764,50862.33,11206.38,21185.31,0.0,121636.64,3.918
4765,270041.89,78754.17,124509.78,0.0,0.0,0.0
4766,48798.24,33428.18,46095.88,13757.44,0.0,0.0
4767,50621.88,12491.53,12455.27,3590.84,0.0,0.0
4768,16623.92,3803.18,6382.58,956.39,87154.52,4.19
4769,23197.4,10556.05,5322.81,3401.13,0.0,0.0
4770,73547.21,37862.48,41207.75,0.0,206084.93,3.642
4771,153186.46,105517.24,145175.13,0.0,0.0,0.0
4772,2805.4,2868.07,2900.19,735.81,0.0,0.0
4773,24925.59,6035.34,11028.32,0.0,0.0,0.0
4774,1794.8,2776.17,3418.08,0.0,0.0,0.0
4775,39934.01,9856.61,17889.86,0.0,113174.71,3.607
4776,125532.58,27788.43,43376.13,0.0,0.0,0.0
4777,68.8,96.92,100.62,0.0,0.0,0.0
4778,155584.84,38692.71,61919.27,0.0,0.0,0.0
4779,61021.83,13524.02,22855.9,0.0,188051.24,3.363
4780,114835.27,50557.6,32420.42,5501.2,88791.33,3.264
4781,119512.78,35161.37,53399.36,1962.17,0.0,0.0
4782,95934.12,101902.37,76099.98,10084.54,31907.29,3.518
4783,179337.11,121197.44,155331.11,0.0,216330.92,3.667
4784,114701.18,26388.88,42280.51,865.04,299254.71,4.092
4785,53653.48,36365.56,47637.58,4481.86,77499.09,3.383
4786,15996.67,3855.77,6677.73,0.0,0.0,0.0
4787,13503.91,3520.23,5475.66,0.0,135319.23,3.706
4788,40196.43,10648.58,16999.21,0.0,0.0,0.0
4789,88175.7,52222.15,79915.06,15111.24,87620.78,4.493
4790,839.82,1246.2,1440.62,376.18,0.0,0.0
4791,48677.37,13810.64,20211.13,0.0,0.0,0.0
4792,4202.85,1086.7,1809.28,0.0,0.0,0.0
4793,161818.93,67954.66,34304.44,5591.34,194339.04,3.947
4794,6601.7,1374.97,1373.95,0.0,0.0,0.0
4795,145774.75,39518.31,69713.19,7178.96,219990.57,4.01
4796,42775.84,29259.66,38698.06,10326.14,0.0,0.0
4797,4018.8,3542.15,3461.59,0.0,0.0,0.0
4798,52750.51,14414.68,22783.93,0.0,0.0,0.0
4799,6995.21,1658.58,2648.37,0.0,0.0,0.0
4800,55002.82,24307.54,15922.57,3295.1,0.0,0.0
4801,63251.86,17447.12,28226.24,0.0,198119.2,3.797
4802,263404.03,157710.36,233194.95,37515.79,447836.4,3.497
4803,55403.22,12819.86,22440.28,1304.7,0.0,0.0
4804,64400.31,12280.71,13355.89,0.0,0.0,0.0
4805,76684.64,110886.45,134628.53,14914.16,42668.34,3.725
4806,7542.1,2024.29,3654.31,0.0,32777.65,3.556
4807,133850.84,27240.14,31569.17,5764.14,0.0,0.0
4808,31678.66,7161.0,11598.16,0.0,0.0,0.0
4809,137914.85,29794.96,28651.45,11892.14,610530.77,3.27
4810,169912.01,103709.79,87130.38,0.0,137476.05,3.708
4811,44065.8,22356.62,21446.19,6723.36,0.0,0.0
4812,317730.57,191139.19,245153.75,24624.62,164292.19,4.248
4813,185788.77,120081.41,178626.62,12585.5,0.0,0.0
4814,3831.57,1000.66,1421.86,0.0,0.0,0.0
4815,83697.74,38817.28,21845.18,6258.23,124776.2,3.824
4816,19702.45,27168.4,33276.23,6716.12,0.0,0.0
4817,114679.56,68730.48,97932.3,12505.16,104494.36,3.573
4818,103411.46,45626.53,23694.31,0.0,0.0,0.0
4819,60972.27,87894.06,108253.31,16455.74,57823.02,3.704
4820,624767.68,115219.86,136062.54,16461.88,596226.87,3.37
4821,13363.51,9407.04,12843.57,0.0,0.0,0.0
4822,53792.13,28914.3,41522.29,8963.56,0.0,0.0
4823,3744.54,5996.63,6970.21,0.0,0.0,0.0
4824,94702.94,147026.13,144728.32,13562.28,57167.68,3.581
4825,181735.62,73349.73,45646.35,13025.35,0.0,0.0
4826,49245.08,12157.88,20166.84,7366.43,0.0,0.0
4827,878.89,1222.34,1604.51,288.8,0.0,0.0
4828,6582.63,1510.88,2359.44,0.0,0.0,0.0
4829,105194.14,62008.18,89409.51,7573.3,74831.79,3.406
4830,16937.5,9753.99,15614.87,4195.86,0.0,0.0
4831,11926.8,2934.97,5155.1,0.0,0.0,0.0
